Ticker,Name,OtherName,Sector,Industry,Sub-Industry
VIGL,Vigil Neuroscience,Vigil Neuroscience,Healthcare,Biotechnology,
VINC,Vincerx Pharma,Vincerx Pharma,Healthcare,Biotechnology,
VINE,Fresh Vine Wine,Fresh Vine Wine,Consumer Defensive,Beverages,Wineries & Distilleries
VIR,Vir Biotechnology,Vir Biotechnology,Healthcare,Biotechnology,
VIRC,Virco Mfg.,Virco Manufacturing,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
VIRT,Virtu Financial,Virtu Financial,Financial Services,Capital Markets,
VIRX,Viracta Therapeutics,Viracta Therapeutics,Healthcare,Biotechnology,
VISL,Vislink Technologies,Vislink Technologies,Technology,Communication Equipment,
VITL,Vital Farms,Vital Farms,Consumer Defensive,Farm Products,
VIVE,Viveve Medical,Viveve Medical,Healthcare,Medical Devices,
VIVK,Vivakor,Vivakor,Energy,Oil & Gas Integrated,
VKTX,Viking Therapeutics,Viking Therapeutics,Healthcare,Biotechnology,
VLD,Velo3D,Velo3D,Technology,Computer Hardware,
VLGEA,Village Super Market,Village Super Market,Consumer Defensive,Grocery Stores,
VLO,Valero Energy,Valero Energy,Energy,Oil & Gas Refining & Marketing,
VLTO,Veralto,Veralto,Industrials,Pollution & Treatment Controls,
VLY,Valley National Bancorp,Valley Bank,Financial Services,Banks,Regional
VMC,Vulcan Materials Company,Vulcan Materials,Basic Materials,Building Materials,
VMD,Viemed Healthcare,Viemed Healthcare,Healthcare,Medical Devices,
VMEO,Vimeo,Vimeo,Technology,Software,Application
VMI,Valmont Industries,Valmont Industries,Industrials,Conglomerates,
VNCE,Vince Holding,Vince Holding,Consumer Cyclical,Apparel Manufacturing,
VNDA,Vanda Pharmaceuticals,Vanda Pharmaceuticals,Healthcare,Biotechnology,
VNO,Vornado Realty Trust,Vornado Realty Trust,Real Estate,REIT,Office
VNOM,Viper Energy,Viper Energy Partners,Energy,Oil & Gas Midstream,
VNRX,VolitionRx Limited,VolitionRx,Healthcare,Diagnostics & Research,
VNT,Vontier,Vontier,Technology,Scientific & Technical Instruments,
VOR,Vor Biopharma,Vor Biopharma,Healthcare,Biotechnology,
VOXX,VOXX International,Voxx International,Technology,Consumer Electronics,
VOYA,Voya Financial,Voya Financial,Financial Services,Financial Conglomerates,
VPG,Vishay Precision Group,Vishay Precision Group,Technology,Scientific & Technical Instruments,
VRA,Vera Bradley,Vera Bradley,Consumer Cyclical,Footwear & Accessories,
VRAR,The Glimpse Group,The Glimpse Group,Technology,Software,Infrastructure
VRCA,Verrica Pharmaceuticals,Verrica Pharmaceuticals,Healthcare,Biotechnology,
VRDN,Viridian Therapeutics,Viridian Therapeutics,Healthcare,Biotechnology,
VRE,Veris Residential,Veris Residential,Real Estate,REIT,Residential
VREX,Varex Imaging,Varex Imaging,Healthcare,Medical Devices,
VRM,Vroom,Vroom,Consumer Cyclical,Auto & Truck Dealerships,
VRNOF,Verano Holdings,Verano Holdings,Healthcare,Drug Manufacturers,Specialty & Generic
VRNS,Varonis Systems,Varonis,Technology,Software,Infrastructure
VRNT,Verint Systems,Verint Systems,Technology,Software,Infrastructure
VRRM,Verra Mobility,Verra Mobility,Industrials,Infrastructure Operations,
VRSK,Verisk Analytics,Verisk Analytics,Industrials,Consulting Services,
VRSN,VeriSign,VeriSign,Technology,Software,Infrastructure
VRT,Vertiv Holdings Co,Vertiv Holdings,Industrials,Electrical Equipment & Parts,
VRTS,Virtus Investment Partners,Virtus Investment Partners,Financial Services,Asset Management,
VRTX,Vertex Pharmaceuticals Incorporated,Vertex Pharmaceuticals,Healthcare,Biotechnology,
VSAT,Viasat,ViaSat,Technology,Communication Equipment,
VSCO,Victoria's Secret & Co.,Victoria's Secret &amp; Co,Consumer Cyclical,Apparel Retail,
VSEC,VSE,VSE Corporation,Industrials,Aerospace & Defense,
VSH,Vishay Intertechnology,Vishay Intertechnology,Technology,Semiconductors,
VST,Vistra,Vistra,Utilities,Utilities,Independent Power Producers
VSTM,Verastem,Verastem Oncology,Healthcare,Biotechnology,
VSTO,Vista Outdoor,Vista Outdoor,Consumer Cyclical,Leisure,
VSTS,Vestis,Vestis,Industrials,Rental & Leasing Services,
VTGN,Vistagen Therapeutics,VistaGen Therapeutics,Healthcare,Biotechnology,
VTLE,Vital Energy,Vital Energy,Energy,Oil & Gas E&P,
VTNR,Vertex Energy,Vertex Energy,Energy,Oil & Gas Refining & Marketing,
VTOL,Bristow Group,Bristow Group,Energy,Oil & Gas Equipment & Services,
VTR,Ventas,Ventas,Real Estate,REIT,Healthcare Facilities
VTRS,Viatris,Viatris,Healthcare,Drug Manufacturers,Specialty & Generic
VTS,Vitesse Energy,Vitesse Energy,Energy,Oil & Gas E&P,
VTSI,VirTra,VirTra,Technology,Software,Application
VTVT,vTv Therapeutics,vTv Therapeutics,Healthcare,Biotechnology,
VTYX,Ventyx Biosciences,Ventyx Biosciences,Healthcare,Biotechnology,
VUZI,Vuzix,Vuzix,Technology,Consumer Electronics,
VVI,Viad,Viad,Industrials,Specialty Business Services,
VVV,Valvoline,Valvoline,Consumer Cyclical,Auto & Truck Dealerships,
VVX,V2X,V2X,Industrials,Aerospace & Defense,
VWE,Vintage Wine Estates,Vintage Wine Estates,Consumer Defensive,Beverages,Wineries & Distilleries
VXRT,Vaxart,Vaxart,Healthcare,Biotechnology,
VYGR,Voyager Therapeutics,Voyager Therapeutics,Healthcare,Biotechnology,
VYNE,VYNE Therapeutics,VYNE Therapeutics,Healthcare,Biotechnology,
VYX,NCR Voyix,NCR Voyix Corporation,Technology,Information Technology Services,
VZ,Verizon Communications,Verizon,Communication Services,Telecom Services,
VZIO,VIZIO Holding,VIZIO,Technology,Consumer Electronics,
W,Wayfair,Wayfair,Consumer Cyclical,Internet Retail,
WAB,Westinghouse Air Brake Technologies,Wabtec,Industrials,Railroads,
WABC,Westamerica Bancorporation,Westamerica Bancorporation,Financial Services,Banks,Regional
WAFD,WaFd,WaFd Bank,Financial Services,Banks,Regional
WAL,Western Alliance Bancorporation,Western Alliance Bancorporation,Financial Services,Banks,Regional
WALD,Waldencast,Waldencast,Consumer Defensive,Household & Personal Products,
WASH,Washington Trust Bancorp,Washington Trust Bancorp,Financial Services,Banks,Regional
WAT,Waters,Waters Corporation,Healthcare,Diagnostics & Research,
WATT,Energous,Energous,Technology,Scientific & Technical Instruments,
WAY,Waystar Holding,Waystar,Healthcare,Health Information Services,
WBA,Walgreens Boots Alliance,Walgreens Boots Alliance,Healthcare,Pharmaceutical Retailers,
WBD,Warner Bros. Discovery,Warner Bros,Communication Services,Entertainment,
WBS,Webster Financial,Webster Financial,Financial Services,Banks,Regional
WBTN,WEBTOON Entertainment,WEBTOON Entertainment,Technology,Software,Application
WCC,WESCO International,WESCO International,Industrials,Industrial Distribution,
WCN,Waste Connections,Waste Connections,Industrials,Waste Management,
WD,Walker & Dunlop,Walker &amp; Dunlop,Financial Services,Mortgage Finance,
WDAY,Workday,Workday,Technology,Software,Application
WDC,Western Digital,Western Digital,Technology,Computer Hardware,
WDFC,WD-40 Company,WD-40 Company,Basic Materials,Specialty Chemicals,
WEAV,Weave Communications,Weave Communications,Healthcare,Health Information Services,
WEC,WEC Energy Group,WEC Energy Group,Utilities,Utilities,Regulated Electric
WELL,Welltower,Welltower,Real Estate,REIT,Healthcare Facilities
WEN,The Wendy's Company,Wendy’s Company,Consumer Cyclical,Restaurants,
WERN,Werner Enterprises,Werner Enterprises,Industrials,Trucking,
WES,Western Midstream Partners LP,Western Midstream,Energy,Oil & Gas Midstream,
WEST,Westrock Coffee Company,Westrock Coffee,Consumer Defensive,Packaged Foods,
WEX,WEX,WEX,Technology,Software,Infrastructure
WEYS,Weyco Group,Weyco Group,Consumer Cyclical,Footwear & Accessories,
WFC,Wells Fargo & Company,Wells Fargo,Financial Services,Banks,Diversified
WFCF,Where Food Comes From,Where Food Comes From,Technology,Software,Application
WFRD,Weatherford International,Weatherford International,Energy,Oil & Gas Equipment & Services,
WGO,Winnebago Industries,Winnebago Industries,Consumer Cyclical,Recreational Vehicles,
WGS,GeneDx Holdings,GeneDx Holdings,Healthcare,Health Information Services,
WH,Wyndham Hotels & Resorts,Wyndham Hotels &amp; Resorts,Consumer Cyclical,Lodging,
WHD,Cactus,Cactus Inc,Energy,Oil & Gas Equipment & Services,
WHF,WhiteHorse Finance,WhiteHorse Finance,Financial Services,Asset Management,
WHG,Westwood Holdings Group,Westwood Holdings Group,Financial Services,Asset Management,
WHLR,Wheeler Real Estate Investment Trust,Wheeler Real Estate Investment Trust,Real Estate,REIT,Retail
WHR,Whirlpool,Whirlpool,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
WHSI,Wearable Health Solutions,Wearable Health Solutions,Healthcare,Medical Instruments & Supplies,
WINA,Winmark,Winmark,Consumer Cyclical,Specialty Retail,
WING,Wingstop,Wingstop Restaurants,Consumer Cyclical,Restaurants,
WIRE,Encore Wire,Encore Wire,Industrials,Electrical Equipment & Parts,
WISH,ContextLogic,ContextLogic (wish.com),Consumer Cyclical,Internet Retail,
WK,Workiva,Workiva,Technology,Software,Application
WKC,World Kinect,World Kinect,Energy,Oil & Gas Refining & Marketing,
WKHS,Workhorse Group,Workhorse Group,Consumer Cyclical,Auto Manufacturers,
WLDN,Willdan Group,Willdan Group,Industrials,Engineering & Construction,
WLFC,Willis Lease Finance,Willis Lease Finance Corporation,Industrials,Rental & Leasing Services,
WLK,Westlake,Westlake Chemical,Basic Materials,Specialty Chemicals,
WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners,Basic Materials,Chemicals,
WLY,John Wiley & Sons,John Wiley &amp; Sons,Communication Services,Publishing,
WM,Waste Management,Waste Management,Industrials,Waste Management,
WMB,The Williams Companies,Williams Companies,Energy,Oil & Gas Midstream,
WMG,Warner Music Group,Warner Music Group,Communication Services,Entertainment,
WMK,Weis Markets,Weis Markets,Consumer Defensive,Grocery Stores,
WMPN,William Penn Bancorporation,William Penn Bancorp,Financial Services,Banks,Regional
WMS,Advanced Drainage Systems,Advanced Drainage Systems,Industrials,Building Products & Equipment,
WMT,Walmart,Walmart,Consumer Defensive,Discount Stores,
WNC,Wabash National,Wabash National,Industrials,Farm & Heavy Construction Machinery,
WNEB,Western New England Bancorp,Western New England Bancorp,Financial Services,Banks,Regional
WOLF,Wolfspeed,Wolfspeed,Technology,Semiconductors,
WOOF,Petco Health and Wellness Company,Petco,Consumer Cyclical,Specialty Retail,
WOR,Worthington Enterprises,Worthington Enterprises,Industrials,Metal Fabrication,
WOW,WideOpenWest,WideOpenWest,Communication Services,Telecom Services,
WPC,W. P. Carey,W. P. Carey,Real Estate,REIT,Diversified
WRAP,Wrap Technologies,Wrap Technologies,Technology,Scientific & Technical Instruments,
WRB,W. R. Berkley,W. R. Berkley,Financial Services,Insurance,Property & Casualty
WRBY,Warby Parker,Warby Parker,Healthcare,Medical Instruments & Supplies,
WRK,WestRock Company,Westrock,Consumer Cyclical,Packaging & Containers,
WRLD,World Acceptance,World Acceptance Corporation,Financial Services,Credit Services,
WS,Worthington Steel,Worthington Steel,Basic Materials,Steel,
WSBC,WesBanco,WesBanco,Financial Services,Banks,Regional
WSBF,Waterstone Financial,Waterstone Financial,Financial Services,Banks,Regional
WSC,WillScot Mobile Mini Holdings,WillScot,Industrials,Rental & Leasing Services,
WSFS,WSFS Financial,WSFS Financial,Financial Services,Banks,Regional
WSM,Williams-Sonoma,Williams-Sonoma,Consumer Cyclical,Specialty Retail,
WSO,Watsco,Watsco,Industrials,Industrial Distribution,
WSR,Whitestone REIT,Whitestone REIT,Real Estate,REIT,Retail
WST,West Pharmaceutical Services,West Pharmaceutical,Healthcare,Medical Instruments & Supplies,
WT,WisdomTree,WisdomTree,Financial Services,Asset Management,
WTBA,West Bancorporation,West Bancorporation,Financial Services,Banks,Regional
WTER,The Alkaline Water Company,Alkaline Water Company,Consumer Defensive,Beverages,Non - Alcoholic
WTFC,Wintrust Financial,Wintrust Financial,Financial Services,Banks,Regional
WTI,W&T Offshore,W&amp;T Offshore,Energy,Oil & Gas E&P,
WTRG,Essential Utilities,Essential Utilities,Utilities,Utilities,Regulated Water
WTS,Watts Water Technologies,Watts Water Technologies,Industrials,Specialty Industrial Machinery,
WTTR,Select Water Solutions,Select Energy Services,Basic Materials,Specialty Chemicals,
WU,The Western Union Company,Western Union,Financial Services,Credit Services,
WULF,TeraWulf,TeraWulf,Financial Services,Capital Markets,
WW,WW International,Weight Watchers,Consumer Cyclical,Personal Services,
WWD,Woodward,Woodward,Industrials,Aerospace & Defense,
WWR,Westwater Resources,Westwater Resources,Basic Materials,Other Industrial Metals & Mining,
WWW,Wolverine World Wide,Wolverine World Wide,Consumer Cyclical,Footwear & Accessories,
WY,Weyerhaeuser Company,Weyerhaeuser,Real Estate,REIT,Specialty
WYNN,Wynn Resorts Limited,Wynn Resorts,Consumer Cyclical,Resorts & Casinos,
X,United States Steel,U.S. Steel,Basic Materials,Steel,
XAIR,Beyond Air,Beyond Air,Healthcare,Medical Devices,
XBIO,Xenetic Biosciences,Xenetic Biosciences,Healthcare,Biotechnology,
XBIT,XBiotech,XBiotech,Healthcare,Biotechnology,
XEL,Xcel Energy,Xcel Energy,Utilities,Utilities,Regulated Electric
XELA,Exela Technologies,Exela Technologies,Technology,Software,Application
XERS,Xeris Biopharma Holdings,Xeris Pharmaceuticals,Healthcare,Biotechnology,
XFOR,X4 Pharmaceuticals,X4 Pharmaceuticals,Healthcare,Biotechnology,
XHR,Xenia Hotels & Resorts,Xenia Hotels &amp; Resorts,Real Estate,REIT,Hotel & Motel
XLO,Xilio Therapeutics,Xilio Therapeutics,Healthcare,Biotechnology,
XMTR,Xometry,Xometry,Industrials,Specialty Industrial Machinery,
XNCR,Xencor,Xencor,Healthcare,Biotechnology,
XOM,Exxon Mobil,Exxon Mobil,Energy,Oil & Gas Integrated,
XOMA,XOMA,XOMA,Healthcare,Biotechnology,
XOS,Xos,XOS,Industrials,Farm & Heavy Construction Machinery,
XPEL,XPEL,XPEL,Consumer Cyclical,Auto Parts,
XPER,Xperi,Xperi,Technology,Software,Application
XPL,Solitario Resources,Solitario Zinc,Basic Materials,Other Industrial Metals & Mining,
XPO,XPO,XPO Logistics,Industrials,Trucking,
XPOF,Xponential Fitness,Xponential Fitness,Consumer Cyclical,Leisure,
XPON,Expion360,Expion360,Industrials,Electrical Equipment & Parts,
XPRO,Expro Group Holdings N.V.,Expro Group,Energy,Oil & Gas Equipment & Services,
XRAY,DENTSPLY SIRONA,Dentsply Sirona,Healthcare,Medical Instruments & Supplies,
XRX,Xerox Holdings,Xerox,Technology,Information Technology Services,
XTNT,Xtant Medical Holdings,Xtant Medical,Healthcare,Medical Devices,
XXII,22nd Century Group,22nd Century Group,Consumer Defensive,Tobacco,
XYL,Xylem,Xylem,Industrials,Specialty Industrial Machinery,
YCBD,cbdMD,cbdMD,Healthcare,Drug Manufacturers,Specialty & Generic
YELLQ,Yellow,Yellow Corporation,Industrials,Trucking,
YELP,Yelp,Yelp,Communication Services,Internet Content & Information,
YETI,YETI Holdings,YETI Holdings,Consumer Cyclical,Leisure,
YEXT,Yext,Yext,Technology,Software,Infrastructure
YMAB,Y-mAbs Therapeutics,Y-mAbs Therapeutics,Healthcare,Biotechnology,
YORW,The York Water Company,York Water,Utilities,Utilities,Regulated Water
YOU,Clear Secure,CLEAR Secure,Technology,Software,Application
YTEN,Yield10 Bioscience,Yield10 Bioscience,Basic Materials,Agricultural Inputs,
YUM,Yum! Brands,Yum! Brands,Consumer Cyclical,Restaurants,
YYAI,Connexa Sports Technologies,Connexa Sports Technologies,Consumer Cyclical,Leisure,
Z,Zillow Group,Zillow,Communication Services,Internet Content & Information,
ZBH,Zimmer Biomet Holdings,Zimmer Biomet,Healthcare,Medical Devices,
ZBRA,Zebra Technologies,Zebra Technologies,Technology,Communication Equipment,
ZD,Ziff Davis,Ziff Davis,Communication Services,Advertising Agencies,
ZETA,Zeta Global Holdings,Zeta Global,Technology,Software,Application
ZEUS,Olympic Steel,Olympic Steel,Basic Materials,Steel,
ZEVY,Lightning eMotors,Lightning eMotors,Industrials,Farm & Heavy Construction Machinery,
ZFOX,ZeroFox Holdings,ZeroFox,Technology,Software,Infrastructure
ZI,ZoomInfo Technologies,ZoomInfo,Technology,Software,Application
ZIMV,ZimVie,ZimVie,Healthcare,Medical Devices,
ZION,Zions Bancorporation National Association,Zions Bancorporation,Financial Services,Banks,Regional
ZIP,ZipRecruiter,ZipRecruiter,Industrials,Staffing & Employment Services,
ZM,Zoom Video Communications,Zoom,Technology,Software,Application
ZNOG,Zion Oil & Gas,Zion Oil &amp; Gas,Energy,Oil & Gas E&P,
ZNTL,Zentalis Pharmaceuticals,Zentalis Pharmaceuticals,Healthcare,Biotechnology,
ZOM,Zomedica,Zomedica Pharmaceuticals,Healthcare,Medical Devices,
ZONE,CleanCore Solutions,CleanCore Solutions,Industrials,Pollution & Treatment Controls,
ZS,Zscaler,Zscaler,Technology,Software,Infrastructure
ZTO,ZTO Express (Cayman), ZTO Express,Industrials,Integrated Freight & Logistics,
ZTS,Zoetis,Zoetis,Healthcare,Drug Manufacturers,Specialty & Generic
ZUMZ,Zumiez,Zumiez,Consumer Cyclical,Apparel Retail,
ZUO,Zuora,Zuora,Technology,Software,Infrastructure
ZURA,Zura Bio Limited,Zura Bio,Healthcare,Biotechnology,
ZVIA,Zevia PBC,Zevia,Consumer Defensive,Beverages,Non - Alcoholic
ZVOI,Zovio,Zovio,Consumer Defensive,Education & Training Services,
ZVRA,Zevra Therapeutics,Zevra Therapeutics,Healthcare,Biotechnology,
ZWS,Zurn Elkay Water Solutions,Zurn Water Solutions,Industrials,Pollution & Treatment Controls,
ZYXI,Zynex,Zynex,Healthcare,Medical Distribution,
,Citadel,Citadel,Financial Services,Hedge Fund,
,Bridgewater Associates,Bridgewater,Financial Services,Hedge Fund,
,YouTube,You Tube,Media,Social Platform,
,Twitter,X,Media,Social Platform,
,Instagram,,Media,Social Platform,
,Discord,,Media,Social Platform,
,Twitch,,Media,Social Platform,
,Reuters,,Media,,
,European Central Bank,ECB,Financial Services,Central Bank,
,Securities and Exchange Commission,SEC,Financial Services,,
,Federal Housing Administration,FHA,,,
,Department of Housing & Urban Development,HUD,,,
STNE,StoneCo,StoneCo,
TSM,Taiwan Semiconductor Manufacturing,TSMC
