Ticker,Name,OtherName,Sector,Industry,Sub-Industry
TNGX,"Tango Therapeutics, Inc.",Tango Therapeutics,Healthcare,Biotechnology,
TNL,Travel + Leisure Co.,Travel + Leisure,Consumer Cyclical,Travel Services,
TNXP,Tonix Pharmaceuticals Holding Corp.,Tonix Pharmaceuticals,Healthcare,Biotechnology,
TNYA,"Tenaya Therapeutics, Inc.",Tenaya Therapeutics,Healthcare,Biotechnology,
TOI,"The Oncology Institute, Inc.",The Oncology Institute,Healthcare,Medical Care Facilities,
TOL,"Toll Brothers, Inc.",Toll Brothers,Consumer Cyclical,Residential Construction,
TOON,Kartoon Studios Inc.,Kartoon Studios,Communication Services,Entertainment,
TOST,"Toast, Inc.",Toast,Technology,Software - Infrastructure,
TOWN,TowneBank,TowneBank,Financial Services,Banks - Regional,
TPB,"Turning Point Brands, Inc.",Turning Point Brands,Consumer Defensive,Tobacco,
TPC,Tutor Perini Corporation,Tutor Perini,Industrials,Engineering & Construction,
TPCS,TechPrecision Corporation,TechPrecision,Industrials,Metal Fabrication,
TPET,Trio Petroleum Corp.,Trio Petroleum,Energy,Oil & Gas E&P,
TPG,TPG Inc.,TPG Capital,Financial Services,Asset Management,
TPH,"Tri Pointe Homes, Inc.",Tri Pointe Homes,Consumer Cyclical,Residential Construction,
TPHS,Trinity Place Holdings Inc.,Trinity Place Holdings,Real Estate,Real Estate—Development,
TPIC,"TPI Composites, Inc.",TPI Composites,Industrials,Specialty Industrial Machinery,
TPL,Texas Pacific Land Corporation,Texas Pacific Land Trust,Energy,Oil & Gas E&P,
TPR,"Tapestry, Inc.",Tapestry,Consumer Cyclical,Luxury Goods,
TPST,"Tempest Therapeutics, Inc.",Tempest Therapeutics,Healthcare,Biotechnology,
TPX,"Tempur Sealy International, Inc.",Tempur Sealy,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
TR,"Tootsie Roll Industries, Inc.",Tootsie Roll Industries,Consumer Defensive,Confectioners,
TRAK,"ReposiTrak, Inc.",ReposiTrak,Technology,Software—Application,
TRC,Tejon Ranch Co.,Tejon Ranch,Industrials,Conglomerates,
TRDA,"Entrada Therapeutics, Inc.",Entrada Therapeutics,Healthcare,Biotechnology,
TREE,"LendingTree, Inc.",LendingTree,Financial Services,Financial Conglomerates,
TREX,"Trex Company, Inc.",Trex,Industrials,Building Products & Equipment,
TRGP,Targa Resources Corp.,Targa Resources,Energy,Oil & Gas Midstream,
TRIN,Trinity Capital Inc.,Trinity Capital,Financial Services,Credit Services,
TRIP,"Tripadvisor, Inc.",TripAdvisor,Consumer Cyclical,Travel Services,
TRMB,Trimble Inc.,Trimble,Technology,Scientific & Technical Instruments,
TRMK,Trustmark Corporation,Trustmark,Financial Services,Banks - Regional,
TRML,"Tourmaline Bio, Inc.",Tourmaline Bio,Healthcare,Biotechnology,
TRN,"Trinity Industries, Inc.",Trinity Industries,Industrials,Railroads,
TRNO,Terreno Realty Corporation,Terreno Realty,Real Estate,REIT - Industrial,
TRNS,"Transcat, Inc.",Transcat,Industrials,Industrial Distribution,
TROW,"T. Rowe Price Group, Inc.",T. Rowe Price,Financial Services,Asset Management,
TROX,Tronox Holdings plc,Tronox,Basic Materials,Chemicals,
TRS,TriMas Corporation,TriMas,Consumer Cyclical,Packaging & Containers,
TRST,TrustCo Bank Corp NY,TrustCo Bank,Financial Services,Banks - Regional,
TRTX,"TPG RE Finance Trust, Inc.",TPG Real Estate Finance Trust,Real Estate,REIT - Mortgage,
TRU,TransUnion,TransUnion,Industrials,Consulting Services,
TRUE,"TrueCar, Inc.",TrueCar,Communication Services,Internet Content & Information,
TRUL,"Trulite, Inc.",Trulite,Industrials,Electrical Equipment & Parts,
TRUL.CN,Trulieve Cannabis Corp.,Trulieve Cannabis,Healthcare,Drug Manufacturers - Specialty & Generic,
TRUP,"Trupanion, Inc.",Trupanion,Financial Services,Insurance - Specialty,
TRV,"The Travelers Companies, Inc.",The Travelers Companies,Financial Services,Insurance - Property & Casualty,
TRVI,"Trevi Therapeutics, Inc.",Trevi Therapeutics,Healthcare,Biotechnology,
TRVN,"Trevena, Inc.",Trevena,Healthcare,Biotechnology,
TSBK,"Timberland Bancorp, Inc.",Timberland Bancorp,Financial Services,Banks—Regional,
TSBX,Turnstone Biologics Corp.,Turnstone Biologics,Healthcare,Biotechnology,
TSCO,Tractor Supply Company,Tractor Supply,Consumer Cyclical,Specialty Retail,
TSE,Trinseo PLC,Trinseo,Basic Materials,Specialty Chemicals,
TSHA,"Taysha Gene Therapies, Inc.",Taysha Gene Therapies,Healthcare,Biotechnology,
TSLA,"Tesla, Inc.",Tesla,Consumer Cyclical,Auto Manufacturers,
TSLX,"Sixth Street Specialty Lending, Inc.",Sixth Street Specialty Lending,Financial Services,Asset Management,
TSN,"Tyson Foods, Inc.",Tyson Foods,Consumer Defensive,Farm Products,
TSQ,"Townsquare Media, Inc.",Townsquare Media,Communication Services,Advertising Agencies,
TSVT,"2seventy bio, Inc.",2seventy bio,Healthcare,Biotechnology,
TTC,The Toro Company,The Toro Company,Industrials,Tools & Accessories,
TTD,"The Trade Desk, Inc.",The Trade Desk,Technology,Software - Application,
TTEC,"TTEC Holdings, Inc.",TTEC,Technology,Information Technology Services,
TTEK,"Tetra Tech, Inc.",Tetra Tech,Industrials,Engineering & Construction,
TTGT,"TechTarget, Inc.",TechTarget,Communication Services,Internet Content & Information,
TTI,"TETRA Technologies, Inc.",Tetra Technologies,Energy,Oil & Gas Equipment & Services,
TTMI,"TTM Technologies, Inc.",TTM Technologies,Technology,Electronic Components,
TTNP,"Titan Pharmaceuticals, Inc.",Titan Pharmaceuticals,Healthcare,Biotechnology,
TTOO,"T2 Biosystems, Inc.",T2 Biosystems,Healthcare,Diagnostics & Research,
TTSH,"Tile Shop Holdings, Inc.",Tile Shop Holdings,Consumer Cyclical,Home Improvement Retail,
TTWO,"Take-Two Interactive Software, Inc.",Take 2 Interactive,Communication Services,Electronic Gaming & Multimedia,
TUP,Tupperware Brands Corporation,Tupperware Brands,Consumer Cyclical,Packaging & Containers,
TUSK,"Mammoth Energy Services, Inc.",Mammoth Energy Services,Industrials,Conglomerates,
TVGN,Tevogen Bio Holdings Inc.,Tevogen Bio,Healthcare,Biotechnology,
TVTX,"Travere Therapeutics, Inc.",Travere Therapeutics,Healthcare,Biotechnology,
TW,Tradeweb Markets Inc.,Tradeweb,Financial Services,Capital Markets,
TWI,"Titan International, Inc.",Titan International,Industrials,Farm & Heavy Construction Machinery,
TWIN,"Twin Disc, Incorporated",Twin Disc,Industrials,Specialty Industrial Machinery,
TWKS,"Thoughtworks Holding, Inc.",Thoughtworks,Technology,Information Technology Services,
TWLO,Twilio Inc.,Twilio,Communication Services,Internet Content & Information,
TWO,Two Harbors Investment Corp.,Two Harbors Investment,Real Estate,REIT - Mortgage,
TWOU,"2U, Inc.",2U,Consumer Defensive,Education & Training Services,
TWST,Twist Bioscience Corporation,Twist Bioscience,Healthcare,Diagnostics & Research,
TXG,"10x Genomics, Inc.",10x Genomics,Healthcare,Health Information Services,
TXMD,"TherapeuticsMD, Inc.",TherapeuticsMD,Healthcare,Drug Manufacturers—Specialty & Generic,
TXN,Texas Instruments Incorporated,Texas Instruments,Technology,Semiconductors,
TXO,"TXO Partners, L.P.",TXO Energy Partners,Energy,Oil & Gas E&P,
TXRH,"Texas Roadhouse, Inc.",Texas Roadhouse,Consumer Cyclical,Restaurants,
TXT,Textron Inc.,Textron,Industrials,Aerospace & Defense,
TYGO,"Tigo Energy, Inc.",Tigo Energy,Technology,Solar,
TYL,"Tyler Technologies, Inc.",Tyler Technologies,Technology,Software - Application,
TYRA,"Tyra Biosciences, Inc.",Tyra Biosciences,Healthcare,Biotechnology,
TZOO,Travelzoo,Travelzoo,Communication Services,Advertising Agencies,
U,Unity Software Inc.,Unity Software,Technology,Software - Application,
UA,"Under Armour, Inc.",Under Armour,Consumer Cyclical,Apparel Manufacturing,
UAL,"United Airlines Holdings, Inc.",United Airlines Holdings,Industrials,Airlines,
UAN,"CVR Partners, LP",CVR Partners,Basic Materials,Agricultural Inputs,
UAVS,"AgEagle Aerial Systems, Inc.",AgEagle Aerial Systems,Technology,Computer Hardware,
UBER,"Uber Technologies, Inc.",Uber,Technology,Software - Application,
UBFO,United Security Bancshares,United Security Bancshares,Financial Services,Banks—Regional,
UBSI,"United Bankshares, Inc.",United Bankshares,Financial Services,Banks - Regional,
UBX,"Unity Biotechnology, Inc.",Unity Biotechnology,Healthcare,Biotechnology,
UCBI,"United Community Banks, Inc.",United Community Bank,Financial Services,Banks - Regional,
UCTT,"Ultra Clean Holdings, Inc.",UCT (Ultra Clean Holdings),Technology,Semiconductor Equipment & Materials,
UDMY,"Udemy, Inc.",Udemy,Consumer Defensive,Education & Training Services,
UDR,"UDR, Inc.",UDR Apartments,Real Estate,REIT - Residential,
UE,Urban Edge Properties,Urban Edge Properties,Real Estate,REIT - Retail,
UEC,Uranium Energy Corp.,Uranium Energy,Energy,Uranium,
UEIC,Universal Electronics Inc.,Universal Electronics,Technology,Consumer Electronics,
UFCS,"United Fire Group, Inc.",United Fire Group,Financial Services,Insurance - Property & Casualty,
UFI,"Unifi, Inc.",Unifi,Consumer Cyclical,Textile Manufacturing,
UFPI,"UFP Industries, Inc.",Universal Forest Products,Basic Materials,Lumber & Wood Production,
UFPT,"UFP Technologies, Inc.",UFP Technologies,Healthcare,Medical Devices,
UGI,UGI Corporation,UGI Corporation,Utilities,Utilities - Regulated Gas,
UGRO,"urban-gro, Inc.",Urban-gro,Industrials,Farm & Heavy Construction Machinery,
UHAL,U-Haul Holding Company,Amerco,Industrials,Rental & Leasing Services,
UHG,"United Homes Group, Inc.",United Homes Group,Consumer Cyclical,Residential Construction,
UHS,"Universal Health Services, Inc.",Universal Health Services,Healthcare,Medical Care Facilities,
UHT,Universal Health Realty Income Trust,Universal Health Realty Income Trust,Real Estate,REIT - Healthcare Facilities,
UI,Ubiquiti Inc.,Ubiquiti,Technology,Communication Equipment,
UIS,Unisys Corporation,Unisys,Technology,Information Technology Services,
ULBI,Ultralife Corporation,Ultralife Corporation,Industrials,Electrical Equipment & Parts,
ULCC,"Frontier Group Holdings, Inc.",Frontier Airlines,Industrials,Airlines,
ULH,"Universal Logistics Holdings, Inc.",Universal Logistics Holdings,Industrials,Trucking,
ULS,UL Solutions Inc.,UL Solutions,Industrials,Specialty Business Services,
ULTA,"Ulta Beauty, Inc.",ULTA Beauty,Consumer Cyclical,Specialty Retail,
ULY,Urgent.ly Inc.,Urgent.ly Inc.,Technology,Software—Application,
UMAC,"Unusual Machines, Inc.",Unusual Machines,Financial Services,Shell Companies,
UMBF,UMB Financial Corporation,UMB Financial,Financial Services,Banks - Regional,
UMH,"UMH Properties, Inc.",UMH Properties,Real Estate,REIT - Residential,
UNB,"Union Bankshares, Inc.",Union Bankshares,Financial Services,Banks—Regional,
UNF,UniFirst Corporation,UniFirst,Industrials,Specialty Business Services,
UNFI,"United Natural Foods, Inc.",United Natural Foods,Consumer Defensive,Food Distribution,
UNH,UnitedHealth Group Incorporated,UnitedHealth,Healthcare,Healthcare Plans,
UNIT,Uniti Group Inc.,UNITI,Real Estate,REIT - Specialty,
UNM,Unum Group,Unum,Financial Services,Insurance - Life,
UNP,Union Pacific Corporation,Union Pacific Corporation,Industrials,Railroads,
UNTY,"Unity Bancorp, Inc.",Unity Bancorp,Financial Services,Banks—Regional,
UONE,"Urban One, Inc.",Urban One,Communication Services,Broadcasting,
UP,Wheels Up Experience Inc.,Wheels Up,Industrials,Airports & Air Services,
UPBD,"Upbound Group, Inc.",Upbound Group,Technology,Software - Application,
UPLD,"Upland Software, Inc.",Upland Software,Technology,Software—Application,
UPS,"United Parcel Service, Inc.",United Parcel Service,Industrials,Integrated Freight & Logistics,
UPST,"Upstart Holdings, Inc.",Upstart,Financial Services,Credit Services,
UPWK,Upwork Inc.,Upwork,Communication Services,Internet Content & Information,
UPXI,"Upexi, Inc.",Upexi,Communication Services,Internet Content & Information,
URBN,"Urban Outfitters, Inc.",Urban Outfitters,Consumer Cyclical,Apparel Retail,
URG,Ur-Energy Inc.,Ur Energy,Energy,Uranium,
URGN,UroGen Pharma Ltd.,UroGen Pharma,Healthcare,Biotechnology,
URI,"United Rentals, Inc.",United Rentals,Industrials,Rental & Leasing Services,
USAC,"USA Compression Partners, LP",USA Compression Partners,Energy,Oil & Gas Equipment & Services,
USAP,"Universal Stainless & Alloy Products, Inc.",Universal Stainless & Alloy Products,Basic Materials,Steel,
USAU,U.S. Gold Corp.,U.S. Gold Corp,Basic Materials,Gold,
USB,U.S. Bancorp,U.S. Bancorp,Financial Services,Banks - Regional,
USDP,USD Partners LP,USD Partners,Industrials,Railroads,
USFD,US Foods Holding Corp.,US Foods,Consumer Defensive,Food Distribution,
USGO,U.S. GoldMining Inc.,U.S. GoldMining,Basic Materials,Other Industrial Metals & Mining,
USIO,"Usio, Inc.",Usio,Technology,Software—Infrastructure,
USLM,"United States Lime & Minerals, Inc.",United States Lime &amp; Minerals,Basic Materials,Building Materials,
USM,United States Cellular Corporation,U.S. Cellular,Communication Services,Telecom Services,
USNA,"USANA Health Sciences, Inc.",USANA,Consumer Defensive,Packaged Foods,
USPH,"U.S. Physical Therapy, Inc.",U.S. Physical Therapy,Healthcare,Medical Care Facilities,
UTHR,United Therapeutics Corporation,United Therapeutics,Healthcare,Biotechnology,
UTI,"Universal Technical Institute, Inc.",Universal Technical Institute,Consumer Defensive,Education & Training Services,
UTL,Unitil Corporation,Unitil Corporation,Utilities,Utilities - Diversified,
UTMD,"Utah Medical Products, Inc.",Utah Medical Products,Healthcare,Medical Instruments & Supplies,
UTRS,"Minerva Surgical, Inc.",Minerva Surgical,Healthcare,Medical Devices,
UTZ,"Utz Brands, Inc.",Utz Brands,Consumer Defensive,Packaged Foods,
UUUU,Energy Fuels Inc.,Energy Fuels,Energy,Uranium,
UVE,"Universal Insurance Holdings, Inc.",Universal Insurance Holdings,Financial Services,Insurance - Property & Casualty,
UVSP,Univest Financial Corporation,Univest,Financial Services,Banks - Regional,
UVV,Universal Corporation,Universal Corporation,Consumer Defensive,Tobacco,
UWMC,UWM Holdings Corporation,UWM Holdings,Financial Services,Mortgage Finance,
V,Visa Inc.,Visa,Financial Services,Credit Services,
VABK,Virginia National Bankshares Corporation,Virginia National Bankshares,Financial Services,Banks—Regional,
VAC,Marriott Vacations Worldwide Corporation,Marriott Vacations Worldwide,Consumer Cyclical,Resorts & Casinos,
VALU,"Value Line, Inc.",Value Line,Financial Services,Financial Data & Stock Exchanges,
VANI,"Vivani Medical, Inc.",Vivani Medical,Healthcare,Biotechnology,
VAPO,"Vapotherm, Inc.",Vapotherm,Healthcare,Medical Devices,
VATE,INNOVATE Corp.,INNOVATE Corp.,Industrials,Engineering & Construction,
VAXX,"Vaxxinity, Inc.",Vaxxinity,Healthcare,Biotechnology,
VBFC,Village Bank and Trust Financial Corp.,Village Bank and Trust Financial,Financial Services,Banks—Regional,
VBIV,VBI Vaccines Inc.,VBI Vaccines,Healthcare,Biotechnology,
VBTX,"Veritex Holdings, Inc.",Veritex Holdings,Financial Services,Banks - Regional,
VC,Visteon Corporation,Visteon,Consumer Cyclical,Auto Parts,
VCEL,Vericel Corporation,Vericel,Healthcare,Biotechnology,
VCNX,"Vaccinex, Inc.",Vaccinex,Healthcare,Biotechnology,
VCSA,"Vacasa, Inc.",Vacasa,Technology,Software—Application,
VCTR,"Victory Capital Holdings, Inc.",Victory Capital,Financial Services,Asset Management,
VCYT,"Veracyte, Inc.",Veracyte,Healthcare,Diagnostics & Research,
VECO,Veeco Instruments Inc.,Veeco,Technology,Semiconductor Equipment & Materials,
VEEV,Veeva Systems Inc.,Veeva Systems,Healthcare,Health Information Services,
VEL,"Velocity Financial, Inc.",Velocity Financial,Financial Services,Mortgage Finance,
VERA,"Vera Therapeutics, Inc.",Vera Therapeutics,Healthcare,Biotechnology,
VERB,"Verb Technology Company, Inc.",Verb Technology,Technology,Software—Application,
VERI,"Veritone, Inc.",Veritone,Technology,Software—Infrastructure,
VERU,Veru Inc.,Veru,Healthcare,Biotechnology,
VERV,"Verve Therapeutics, Inc.",Verve Therapeutics,Healthcare,Biotechnology,
VERX,"Vertex, Inc.",Vertex,Technology,Software - Application,
VERY,"Vericity, Inc.",Vericity,Financial Services,Insurance—Life,
VFC,V.F. Corporation,VF Corporation,Consumer Cyclical,Apparel Manufacturing,
VGAS,"Verde Clean Fuels, Inc.",Verde Clean Fuels,Utilities,Utilities—Renewable,
VGR,Vector Group Ltd.,Vector Group,Consumer Defensive,Tobacco,
VGZ,Vista Gold Corp.,Vista Gold,Basic Materials,Gold,
VHI,"Valhi, Inc.",Valhi,Basic Materials,Chemicals,
VIA,"Via Renewables, Inc.",Via Renewables,Utilities,Utilities—Regulated Electric,
VIAV,Viavi Solutions Inc.,VIAVI Solutions,Technology,Communication Equipment,
VICI,VICI Properties Inc.,VICI Properties,Real Estate,REIT - Diversified,
VICR,Vicor Corporation,Vicor,Technology,Electronic Components,
VIEW,"View, Inc.","View, Inc.",Industrials,Building Products & Equipment,
VIGL,"Vigil Neuroscience, Inc.",Vigil Neuroscience,Healthcare,Biotechnology,
VINC,"Vincerx Pharma, Inc.",Vincerx Pharma,Healthcare,Biotechnology,
VINE,"Fresh Vine Wine, Inc.",Fresh Vine Wine,Consumer Defensive,Beverages—Wineries & Distilleries,
VIR,"Vir Biotechnology, Inc.",Vir Biotechnology,Healthcare,Biotechnology,
VIRC,Virco Mfg. Corporation,Virco Manufacturing,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
VIRT,"Virtu Financial, Inc.",Virtu Financial,Financial Services,Capital Markets,
VIRX,"Viracta Therapeutics, Inc.",Viracta Therapeutics,Healthcare,Biotechnology,
VISL,"Vislink Technologies, Inc.",Vislink Technologies,Technology,Communication Equipment,
VITL,"Vital Farms, Inc.",Vital Farms,Consumer Defensive,Farm Products,
VIVE,"Viveve Medical, Inc.",Viveve Medical,Healthcare,Medical Devices,
VIVK,"Vivakor, Inc.",Vivakor,Energy,Oil & Gas Integrated,
VKTX,"Viking Therapeutics, Inc.",Viking Therapeutics,Healthcare,Biotechnology,
VLD,"Velo3D, Inc.",Velo3D,Technology,Computer Hardware,
VLGEA,"Village Super Market, Inc.",Village Super Market,Consumer Defensive,Grocery Stores,
VLO,Valero Energy Corporation,Valero Energy,Energy,Oil & Gas Refining & Marketing,
VLTO,Veralto Corporation,Veralto,Industrials,Pollution & Treatment Controls,
VLY,Valley National Bancorp,Valley Bank,Financial Services,Banks - Regional,
VMC,Vulcan Materials Company,Vulcan Materials,Basic Materials,Building Materials,
VMD,"Viemed Healthcare, Inc.",Viemed Healthcare,Healthcare,Medical Devices,
VMEO,"Vimeo, Inc.",Vimeo,Technology,Software - Application,
VMI,"Valmont Industries, Inc.",Valmont Industries,Industrials,Conglomerates,
VNCE,Vince Holding Corp.,Vince Holding,Consumer Cyclical,Apparel Manufacturing,
VNDA,Vanda Pharmaceuticals Inc.,Vanda Pharmaceuticals,Healthcare,Biotechnology,
VNO,Vornado Realty Trust,Vornado Realty Trust,Real Estate,REIT - Office,
